bits,rating,average,size,inX,inY,outX,outY,expX,expY,exactX,exactY,diff,errsize,errangle,score,cycles
10,angle,6.92153335,0x1E,0xFE90,0x0207,0xEEA5,0x1878,0xEEA6,0x1879,-17.35229283,24.47239125,2,0.003776622,32.29457,0.006268487,1346
10,diff,0.316776637,0x1E,0x0003,0x022B,0x0029,0x1DFF,0x002A,0x1E00,0.1621597932,29.99956173,2,0.01159566,13.64784,0.01264873,1616
10,cycles,1530.42066,0x1E,0xFE08,0xFC08,0xF2AB,0xE520,0xF2AB,0xE520,-13.33169542,-26.87500506,0,0.0004823461,2.083906,0.0006431413,1712
10,exact,70.8919462,0x1E,0x01BA,0x02C9,0x0FCE,0x197F,0x0FCE,0x197F,15.80664012,25.49804165,0,0.008947985,4.354494,0.00928398,1656
11,score,0.00740108882,0x1E,0xFFD3,0x0406,0xFEA9,0x1DF7,0xFEB1,0x1DF9,-1.309430515,29.97140957,10,0.01738805,210.9138,0.03366227,1607
11,size,0.00410409304,0x1E,0x002D,0x0409,0x0155,0x1DF7,0x014E,0x1DF9,1.305634929,29.97157516,9,0.01854793,183.364,0.03269639,1647
11,angle,42.7290653,0x1E,0x0061,0x0406,0x02D8,0x1DDD,0x02D0,0x1DDE,2.812797066,29.86784513,9,0.005417865,214.833,0.02199448,1447
11,diff,2.05732109,0x1E,0x002B,0x0416,0x0143,0x1DF8,0x013B,0x1DFA,1.232228836,29.97468285,10,0.01567285,204.2941,0.03143629,1611
11,cycles,1532.29238,0x1E,0xFC10,0xF810,0xF2AB,0xE520,0xF2AB,0xE520,-13.33169542,-26.87500506,0,0.0004823461,2.083906,0.0006431413,1699
11,exact,35.1945316,0x1E,0x0374,0x0592,0x0FCE,0x197F,0x0FCE,0x197F,15.80664012,25.49804165,0,0.008947985,4.354494,0.00928398,1643
12,score,0.00826549795,0x1E,0xFE26,0x0815,0xF946,0x1D3B,0xF94D,0x1D3E,-6.69932637,29.24241827,10,0.01850469,200.9171,0.03400755,1650
12,size,0.00410668917,0x1E,0x005A,0x0812,0x0155,0x1DF7,0x014E,0x1DF9,1.305634929,29.97157516,9,0.01854793,183.364,0.03269639,1634
12,angle,53.8981617,0x1E,0x0256,0x07FF,0x0861,0x1CCE,0x086A,0x1CCC,8.412423721,28.79637351,11,0.004661669,237.2437,0.02296751,1321
12,diff,2.60125471,0x1E,0x0306,0x0829,0x0A74,0x1C1E,0x0A6C,0x1C22,10.42293931,28.13116308,12,0.008663977,228.0169,0.02625788,1550
12,cycles,1522.92283,0x1E,0xF81F,0xF01F,0xF2AB,0xE520,0xF2AA,0xE520,-13.33436896,-26.87367865,1,0.0004823461,18.43594,0.001904872,1686
12,exact,18.4389066,0x1E,0x06E8,0x0B24,0x0FCE,0x197F,0x0FCE,0x197F,15.80664012,25.49804165,0,0.008947985,4.354494,0.00928398,1630
13,score,0.0084972471,0x1E,0x0FFE,0x033D,0x1D68,0x05EA,0x1D67,0x05F4,29.4032481,5.953906369,11,0.01646389,272.6382,0.03750079,1297
13,size,0.00410708716,0x1E,0x00B4,0x1024,0x0155,0x1DF7,0x014E,0x1DF9,1.305634929,29.97157516,9,0.01854793,183.364,0.03269639,1621
13,angle,56.8964728,0x1E,0x0355,0x0FFE,0x0614,0x1D60,0x061F,0x1D5F,6.119200567,29.36929322,12,0.009209951,284.507,0.03116265,1304
13,diff,2.74572459,0x1E,0x06AD,0x0FFE,0x0B85,0x1BB3,0x0B8F,0x1BAF,11.55670514,27.68469914,14,0.00298229,274.3282,0.02414959,1308
13,cycles,1510.81561,0x1E,0xF03D,0xE03D,0xF2AB,0xE520,0xF2AA,0xE521,-13.33570509,-26.87301564,2,0.0004823461,28.69131,0.002696182,1673
13,exact,13.1054726,0x1E,0xE2BB,0x13A6,0xE718,0x10B8,0xE718,0x10B8,-24.90819421,16.72070157,0,0.009006482,3.69054,0.009291246,1626
14,score,0.00855654842,0x1E,0x1FFC,0x067B,0x1D68,0x05EA,0x1D67,0x05F5,29.40254941,5.957355821,12,0.01646389,296.8365,0.03936794,1284
14,size,0.00410706124,0x1E,0x0168,0x2048,0x0155,0x1DF7,0x014E,0x1DF9,1.305634929,29.97157516,9,0.01854793,183.364,0.03269639,1608
14,angle,57.6653539,0x1E,0x06AB,0x1FFC,0x0614,0x1D60,0x061F,0x1D5E,6.122638079,29.36857679,13,0.009209951,308.6494,0.03302549,1291
14,diff,2.78062699,0x1E,0x0B9B,0x1FFC,0x0A31,0x1C37,0x0A3C,0x1C33,10.23265507,28.20093563,15,0.003212874,299.2249,0.02630121,1295
14,cycles,1498.03149,0x1E,0xE079,0xC079,0xF2AB,0xE520,0xF2AA,0xE521,-13.336373,-26.87268418,2,0.0004823461,33.81786,0.003091749,1660
14,exact,11.7055844,0x1E,0xC576,0x274C,0xE718,0x10B8,0xE718,0x10B8,-24.90819421,16.72070157,0,0.009006482,3.69054,0.009291246,1613
15,score,0.00857153651,0x1E,0x0CF7,0x3FF8,0x05EA,0x1D68,0x05F6,0x1D67,5.959080455,29.40219992,13,0.01646389,308.9352,0.04030149,1282
15,size,0.00410699205,0x1E,0x02D0,0x4090,0x0155,0x1DF7,0x014E,0x1DF9,1.305634929,29.97157516,9,0.01854793,183.364,0.03269639,1595
15,angle,57.8604962,0x1E,0x3FF8,0x0D57,0x1D60,0x0614,0x1D5E,0x0620,29.36821844,6.124356741,14,0.009209951,320.7202,0.03395688,1267
15,diff,2.78804947,0x1E,0x15B7,0x3FF8,0x099A,0x1C6C,0x09A5,0x1C68,9.64333493,28.40785264,15,0.0003899476,302.9556,0.02376615,1250
15,cycles,1485.08182,0x1E,0xC0F1,0x80F1,0xF2AB,0xE520,0xF2AA,0xE521,-13.33670691,-26.87251847,2,0.0004823461,36.38086,0.003289511,1647
15,exact,11.3458133,0x1E,0x53B9,0x71B6,0x11C9,0x1828,0x11C9,0x1828,17.7871093,24.15820239,0,0.009100586,2.85471,0.009320857,1404
16,score,0.00857750187,0x1E,0x19EF,0x7FF0,0x05EA,0x1D68,0x05F6,0x1D67,5.959942749,29.40202514,13,0.01646389,314.9845,0.04076825,1269
16,size,0.00410867431,0x1E,0x01A0,0x8000,0x0069,0xE202,0x0061,0xE201,0.380828687,-29.99758273,9,0.01669366,202.1299,0.0322901,1254
16,angle,57.9160051,0x1E,0x1AAF,0x7FF0,0x0614,0x1D60,0x0620,0x1D5E,6.125216048,29.36803923,14,0.009209951,326.7555,0.03442257,1265
16,diff,2.79064655,0x1E,0x216F,0x7FF0,0x078A,0x1D09,0x0796,0x1D06,7.585102422,29.02526867,15,0.006791239,323.4727,0.03175055,1269
16,cycles,1484.82958,0x1E,0x81D1,0x8001,0xEAF5,0xEA9F,0xEAF0,0xEAA3,-21.06140124,-21.36392702,9,0.007546604,162.5659,0.02009027,1326
16,exact,11.3399933,0x1E,0xAE8C,0x7FF1,0xEFE4,0x194E,0xEFE4,0x194E,-16.11131395,25.30663081,0,0.008935268,4.070403,0.009249342,1286
5,score,0.00355920259,0x1F,0x001D,0x001F,0x152D,0x16A3,0x152E,0x16A3,21.17787099,22.63841382,1,0.008598324,2.449308,0.008787314,817
5,size,0.00312353819,0x1F,0x001D,0x001F,0x152D,0x16A3,0x152E,0x16A3,21.17787099,22.63841382,1,0.008598324,2.449308,0.008787314,817
5,angle,5.64621055,0x1F,0xFFE7,0x0011,0xE65E,0x116F,0xE65E,0x116E,-25.63472156,17.43161066,1,0.001494928,18.05411,0.002887992,833
5,diff,0.0504032258,0x1F,0x0001,0x0017,0x0159,0x1EF8,0x0159,0x1EF9,1.346553953,30.97074091,1,0.006261698,7.903342,0.006871524,828
5,cycles,840.296875,0x1F,0xFFFF,0xFFFF,0xEA14,0xEA14,0xEA14,0xEA14,-21.92031022,-21.92031022,0,0.007138509,0,0.007138509,901
5,exact,94.9596774,0x1F,0x0019,0x001A,0x157D,0x1659,0x157D,0x1659,21.4863702,22.34582501,0,0.008530903,0.7205229,0.008586499,817
6,score,0.00358087512,0x1F,0xFFC3,0x002A,0xE677,0x1195,0xE678,0x1195,-25.53308041,17.58015372,1,0.008950046,2.456373,0.009139581,820
6,size,0.00310933314,0x1F,0x002A,0x003D,0x1195,0x1989,0x1195,0x1988,17.58015372,25.53308041,1,0.008950046,2.456373,0.009139581,804
6,angle,6.11118399,0x1F,0xFFCE,0x0022,0xE65E,0x116F,0xE65E,0x116E,-25.63472156,17.43161066,1,0.001494928,18.05411,0.002887992,820
6,diff,0.0510912698,0x1F,0x0001,0x003B,0x0087,0x1EFF,0x0086,0x1EFF,0.5253482748,30.99554822,1,0.001868827,13.21363,0.002888397,815
6,cycles,827.648438,0x1F,0xFFE1,0xFFC1,0xF250,0xE42F,0xF250,0xE42F,-13.68673719,-27.81498203,0,0.005208653,0.3701497,0.005237214,847
6,exact,94.890873,0x1F,0xFFC2,0x0027,0xE5C2,0x1082,0xE5C2,0x1082,-26.24028334,16.50598468,0,0.008338795,3.548153,0.008612572,820
7,score,0.0041653928,0x1F,0xFFBC,0x0007,0xE12B,0x032C,0xE12A,0x032D,-30.83704227,3.17440141,2,0.01691392,13.30966,0.0179409,1288
7,size,0.00362556549,0x1F,0x0013,0x0041,0x08B2,0x1DC0,0x08B3,0x1DC1,8.697576746,29.75486782,2,0.01712116,5.374138,0.01753583,1623
7,angle,6.99616192,0x1F,0x0044,0x001D,0x1C84,0x0C28,0x1C84,0x0C29,28.515141,12.16086896,1,0.004407839,29.53431,0.006686721,1272
7,diff,0.249876969,0x1F,0x0001,0x006C,0x004A,0x1EFF,0x0049,0x1F00,0.2870247334,30.99867121,2,0.008252948,13.71803,0.009311438,1279
7,cycles,1152.66083,0x1F,0xFFC1,0xFF81,0xF239,0xE43B,0xF239,0xE43B,-13.77608527,-27.77083856,0,0.001973659,11.36704,0.002850745,1655
7,exact,77.5344488,0x1F,0x0033,0x004B,0x116E,0x19A2,0x116E,0x19A2,17.43161066,25.63472156,0,0.008580857,3.439122,0.008846221,1623
8,score,0.00442486136,0x1F,0xFFFA,0x0081,0xFE8F,0x1EF6,0xFE8F,0x1EF7,-1.44030338,30.96652267,1,0.01783183,9.058462,0.01853078,1570
8,size,0.00389047157,0x1F,0x0006,0x0081,0x0171,0x1EF6,0x0171,0x1EF7,1.44030338,30.96652267,1,0.01783183,9.058462,0.01853078,1554
8,angle,6.92569175,0x1F,0x0088,0x003A,0x1C84,0x0C28,0x1C84,0x0C29,28.515141,12.16086896,1,0.004407839,29.53431,0.006686721,1259
8,diff,0.31317402,0x1F,0x0001,0x009D,0x0032,0x1EFF,0x0033,0x1F00,0.1974482241,30.99937119,2,0.01061582,14.07278,0.01170169,1522
8,cycles,1338.61603,0x1F,0xFF82,0xFF02,0xF239,0xE43B,0xF239,0xE43B,-13.77608527,-27.77083856,0,0.001973659,11.36704,0.002850745,1642
8,exact,71.5012255,0x1F,0x0066,0x0096,0x116E,0x19A2,0x116E,0x19A2,17.43161066,25.63472156,0,0.008580857,3.439122,0.008846221,1610
9,score,0.00451330469,0x1F,0xFEFD,0x0024,0xE14D,0x0444,0xE14C,0x0445,-30.70481158,4.267850258,2,0.01885774,9.543806,0.01959414,1654
9,size,0.0039901138,0x1F,0x0024,0x0103,0x0444,0x1EB3,0x0445,0x1EB4,4.267850258,30.70481158,2,0.01885774,9.543806,0.01959414,1649
9,angle,6.78055397,0x1F,0x0108,0x00E3,0x1782,0x1435,0x1781,0x1436,23.50550165,20.21116998,2,0.00305101,30.90587,0.005435723,1322
9,diff,0.324310482,0x1F,0x0002,0x0123,0x0036,0x1EFF,0x0037,0x1F00,0.2130533874,30.99926787,2,0.01028552,13.93444,0.01136071,1621
9,cycles,1488.65945,0x1F,0xFF04,0xFE04,0xF239,0xE43B,0xF239,0xE43B,-13.77608527,-27.77083856,0,0.001973659,11.36704,0.002850745,1729
9,exact,70.3583659,0x1F,0x00BB,0x0113,0x116E,0x19A2,0x116E,0x19A2,17.43161066,25.63472156,0,0.008580857,3.439122,0.008846221,1637
10,score,0.00455432777,0x1F,0xFDFA,0x0048,0xE14D,0x0444,0xE14C,0x0445,-30.70481158,4.267850258,2,0.01885774,9.543806,0.01959414,1641
10,size,0.00403517649,0x1F,0x0048,0x0206,0x0444,0x1EB3,0x0445,0x1EB4,4.267850258,30.70481158,2,0.01885774,9.543806,0.01959414,1636
10,angle,6.72820062,0x1F,0x0200,0x0199,0x1839,0x1358,0x1839,0x1359,24.22077262,19.34823438,1,0.004280015,31.13638,0.006682513,1313
10,diff,0.328258645,0x1F,0x0003,0x0200,0x002F,0x1EFF,0x002E,0x1F00,0.181637507,30.99946786,2,0.01084687,13.14901,0.01186146,1288
10,cycles,1534.42066,0x1F,0xFE08,0xFC08,0xF239,0xE43B,0xF239,0xE43B,-13.77608527,-27.77083856,0,0.001973659,11.36704,0.002850745,1716
10,exact,69.9249297,0x1F,0x01E5,0x0301,0x1089,0x1A38,0x1089,0x1A38,16.53710218,26.22068366,0,0.008624525,4.088396,0.008939988,1528
11,score,0.0073360962,0x1F,0xFBF8,0x002F,0xE10A,0x0171,0xE108,0x0169,-30.96790088,1.410359827,10,0.01783183,208.5049,0.03392017,1620
11,size,0.00404652375,0x1F,0x008F,0x040B,0x0444,0x1EB3,0x043E,0x1EB5,4.242787179,30.70828483,8,0.01885774,158.8122,0.03111176,1623
11,angle,42.632859,0x1F,0x007F,0x040E,0x03CC,0x1EC4,0x03C4,0x1EC5,3.764796666,30.77054283,9,0.003124846,215.8406,0.01977921,1321
11,diff,2.12637572,0x1F,0x00B1,0x040C,0x0540,0x1E8C,0x0538,0x1E8F,5.220685435,30.55723226,11,0.01695918,203.9049,0.03269258,1647
11,cycles,1536.29238,0x1F,0xFC10,0xF810,0xF239,0xE43B,0xF239,0xE43B,-13.77608527,-27.77083856,0,0.001973659,11.36704,0.002850745,1703
11,exact,34.6191002,0x1F,0x03CA,0x0602,0x1089,0x1A38,0x1089,0x1A38,16.53710218,26.22068366,0,0.008624525,4.088396,0.008939988,1515
12,score,0.00820452932,0x1F,0xF801,0x01AA,0xE1A6,0x0648,0xE1A6,0x0651,-30.34974914,6.316068947,9,0.01709575,229.3129,0.03478965,1326
12,size,0.00404931314,0x1F,0x011E,0x0816,0x0444,0x1EB3,0x043E,0x1EB5,4.242787179,30.70828483,8,0.01885774,158.8122,0.03111176,1610
12,angle,53.8516017,0x1F,0x02D2,0x07FF,0x0A47,0x1D3F,0x0A50,0x1D3C,10.31144706,29.23480904,12,0.002195956,238.9731,0.02063524,1317
12,diff,2.68806836,0x1F,0x0262,0x0821,0x08C0,0x1DBC,0x08B8,0x1DC0,8.720064401,29.74828528,12,0.01584118,217.2094,0.03260117,1618
12,cycles,1526.92283,0x1F,0xF81F,0xF01F,0xF239,0xE43B,0xF239,0xE43B,-13.77884793,-27.76946794,0,0.001973659,9.152803,0.002679894,1690
12,exact,17.9603887,0x1F,0x0794,0x0C04,0x1089,0x1A38,0x1089,0x1A38,16.53710218,26.22068366,0,0.008624525,4.088396,0.008939988,1502
13,score,0.00843774042,0x1F,0xFCAB,0x0FFE,0xF9B8,0x1E5A,0xF9AD,0x1E59,-6.323173919,30.34826966,12,0.01709575,277.6013,0.03851561,1324
13,size,0.00404976292,0x1F,0x023C,0x102C,0x0444,0x1EB3,0x043E,0x1EB5,4.242787179,30.70828483,8,0.01885774,158.8122,0.03111176,1597
13,angle,56.8681884,0x1F,0x05A5,0x0FFE,0x0A47,0x1D3F,0x0A51,0x1D3C,10.31779714,29.23256852,13,0.002195956,283.7776,0.02409237,1304
13,diff,2.83735436,0x1F,0x0545,0x0FFE,0x09A9,0x1D74,0x09B4,0x1D71,9.701599543,29.4428084,14,0.01013626,283.411,0.03200439,1332
13,cycles,1514.81561,0x1F,0xF03D,0xE03D,0xF239,0xE43B,0xF238,0xE43B,-13.7802286,-27.76878283,1,0.001973659,19.40818,0.003471204,1677
13,exact,12.6442967,0x1F,0xF362,0x119D,0xEDF3,0x1933,0xEDF3,0x1933,-18.05273258,25.20116756,0,0.008776174,3.003989,0.009007963,1577
14,score,0.00849751625,0x1F,0xE004,0x06AB,0xE1A6,0x0648,0xE1A7,0x0654,-30.34752935,6.326726015,13,0.01709575,301.7438,0.04037845,1300
14,size,0.00404975169,0x1F,0x0478,0x2058,0x0444,0x1EB3,0x043E,0x1EB5,4.242787179,30.70828483,8,0.01885774,158.8122,0.03111176,1584
14,angle,57.6430286,0x1F,0x0B4B,0x1FFC,0x0A47,0x1D3F,0x0A52,0x1D3B,10.32097164,29.23144787,15,0.002195956,306.1772,0.02582074,1291
14,diff,2.8734514,0x1F,0x0AEB,0x1FFC,0x09F9,0x1D5A,0x0A04,0x1D56,10.01456358,29.33783421,15,0.001660062,293.4018,0.02429909,1263
14,cycles,1502.03149,0x1F,0xE079,0xC079,0xF239,0xE43B,0xF238,0xE43B,-13.78091876,-27.76844032,1,0.001973659,24.53473,0.003866771,1664
14,exact,11.2440063,0x1F,0xE6C4,0x233A,0xEDF3,0x1933,0xEDF3,0x1933,-18.05273258,25.20116756,0,0.008776174,3.003989,0.009007963,1564
15,score,0.00851265306,0x1F,0xC008,0x0D57,0xE1A6,0x0648,0xE1A7,0x0654,-30.34715906,6.328501965,13,0.01709575,313.8145,0.04130984,1287
15,size,0.00404968706,0x1F,0x08F0,0x40B0,0x0444,0x1EB3,0x043E,0x1EB5,4.242787179,30.70828483,8,0.01885774,158.8122,0.03111176,1571
15,angle,57.8400393,0x1F,0x3FF8,0x0A97,0x1E97,0x0504,0x1E95,0x0510,30.5837458,5.063051714,14,0.005461398,317.9702,0.02999614,1267
15,diff,2.8810976,0x1F,0x1697,0x3FF8,0x0A47,0x1D3F,0x0A53,0x1D3B,10.32255875,29.23088745,16,0.002195956,317.3764,0.02668488,1278
15,cycles,1489.08182,0x1F,0xC0F1,0x80F1,0xF239,0xE43B,0xF238,0xE43B,-13.78126381,-27.76826908,1,0.001973659,27.09772,0.004064533,1651
15,exact,10.8850618,0x1F,0xCD88,0x4674,0xEDF3,0x1933,0xEDF3,0x1933,-18.05273258,25.20116756,0,0.008776174,3.003989,0.009007963,1551
16,score,0.00851877175,0x1F,0x8010,0x1AAF,0xE1A6,0x0648,0xE1A7,0x0654,-30.34697387,6.329389916,13,0.01709575,319.8498,0.04177552,1274
16,size,0.00405152039,0x1F,0x1A60,0x8000,0x0648,0xE1A6,0x0642,0xE1A3,6.256260129,-30.36213446,9,0.01709575,177.0804,0.03075936,1258
16,angle,57.8955777,0x1F,0x152F,0x7FF0,0x0504,0x1E97,0x0510,0x1E95,5.063960596,30.58359533,14,0.005461398,324.1,0.03046911,1265
16,diff,2.88377922,0x1F,0x2D2E,0x7FF0,0x0A47,0x1D3F,0x0A53,0x1D3B,10.32255875,29.23088745,16,0.002195956,317.3764,0.02668488,1265
16,cycles,1488.82958,0x1F,0x81D1,0x8001,0xEA41,0xE9E8,0xEA3D,0xE9ED,-21.76344795,-22.07605792,9,0.001372646,164.8707,0.01409415,1330
16,exact,10.8793,0x1F,0xA1C0,0x8000,0xED9F,0xE70A,0xED9F,0xE70A,-18.38085358,-24.96285684,0,0.008710274,2.861686,0.008931083,1278
5,score,0.00353851665,0x20,0x0013,0x001B,0x126B,0x1A2C,0x126A,0x1A2B,18.415789,26.16980542,2,0.009209239,3.81287,0.009503442,833
5,size,0.00307371579,0x20,0x0013,0x001B,0x126B,0x1A2C,0x126A,0x1A2B,18.415789,26.16980542,2,0.009209239,3.81287,0.009503442,833
5,angle,6.02381926,0x20,0x0017,0x001D,0x13E3,0x1912,0x13E2,0x1912,19.88463075,25.07192573,1,0.0001050531,17.00648,0.001417282,833
5,diff,0.100806452,0x20,0x0013,0x001B,0x126B,0x1A2C,0x126A,0x1A2B,18.415789,26.16980542,2,0.009209239,3.81287,0.009503442,833
5,cycles,856.296875,0x20,0xFFFF,0xFFFF,0xE95F,0xE95F,0xE95F,0xE95F,-22.627417,-22.627417,0,0.006581626,0,0.006581626,917
5,exact,90.1209677,0x20,0x001A,0x001D,0x155D,0x17D4,0x155D,0x17D4,21.3614405,23.8262221,0,0.008267568,0.6464077,0.008317445,833
6,score,0.00350690509,0x20,0x0026,0x0036,0x126B,0x1A2C,0x126A,0x1A2B,18.415789,26.16980542,2,0.009209239,3.81287,0.009503442,820
6,size,0.00302800497,0x20,0x0026,0x0036,0x126B,0x1A2C,0x126A,0x1A2B,18.415789,26.16980542,2,0.009209239,3.81287,0.009503442,820
6,angle,6.20654554,0x20,0x002E,0x003A,0x13E3,0x1912,0x13E2,0x1912,19.88463075,25.07192573,1,0.0001050531,17.00648,0.001417282,820
6,diff,0.115575397,0x20,0x0012,0x003B,0x0957,0x1E9C,0x0956,0x1E9B,9.337812579,30.60727456,2,0.008130488,8.571204,0.008791846,831
6,cycles,843.648438,0x20,0xFFE1,0xFFC1,0xF1DF,0xE34A,0xF1DF,0xE34A,-14.12824484,-28.71223951,0,0.002738126,7.530831,0.003319209,863
6,exact,88.7400794,0x20,0x0034,0x003A,0x155D,0x17D4,0x155D,0x17D4,21.3614405,23.8262221,0,0.008267568,0.6464077,0.008317445,820
7,score,0.00398849974,0x20,0x0009,0x0040,0x0474,0x1FAF,0x0475,0x1FB0,4.456154605,31.68821052,2,0.01560497,15.19621,0.01677752,1299
7,size,0.00344760765,0x20,0x0009,0x0040,0x0474,0x1FAF,0x0475,0x1FB0,4.456154605,31.68821052,2,0.01560497,15.19621,0.01677752,1299
7,angle,7.00996147,0x20,0x001C,0x0041,0x0CAA,0x1D63,0x0CA9,0x1D64,12.65996467,29.38920371,2,0.002064577,30.59617,0.004425393,1309
7,diff,0.267224409,0x20,0x0001,0x0044,0x0079,0x1FFE,0x0078,0x1FFF,0.4705373581,31.99654035,2,0.0135036,14.07089,0.01458932,1295
7,cycles,1168.66083,0x20,0xFFC1,0xFF81,0xF1C8,0xE355,0xF1C8,0xE355,-14.22047512,-28.66667207,0,0.001234554,13.67553,0.002289764,1671
7,exact,75.738189,0x20,0x0035,0x0059,0x105F,0x1B7E,0x105F,0x1B7E,16.37291424,27.494139,0,0.008150522,3.646381,0.008431879,1639
8,score,0.00409401484,0x20,0x0012,0x0080,0x0474,0x1FAF,0x0475,0x1FB0,4.456154605,31.68821052,2,0.01560497,15.19621,0.01677752,1286
8,size,0.00356729249,0x20,0x001E,0x0085,0x070A,0x1F36,0x070B,0x1F37,7.041143888,31.2157379,2,0.01606474,6.279945,0.01654931,1570
8,angle,6.82632177,0x20,0x0038,0x0082,0x0CAA,0x1D63,0x0CA9,0x1D64,12.65996467,29.38920371,2,0.002064577,30.59617,0.004425393,1296
8,diff,0.280514706,0x20,0x0001,0x0091,0x0039,0x1FFF,0x0038,0x2000,0.2206844071,31.99923903,2,0.009786071,12.85083,0.01077765,1538
8,cycles,1354.61603,0x20,0xFF82,0xFF02,0xF1C8,0xE355,0xF1C8,0xE355,-14.22047512,-28.66667207,0,0.001234554,13.67553,0.002289764,1658
8,exact,74.1360294,0x20,0xFF5B,0x0075,0xE5E6,0x1282,0xE5E6,0x1282,-26.10345251,18.50972087,0,0.008267506,2.987765,0.008498043,1547
9,score,0.00410123121,0x20,0xFEFF,0x0014,0xE01A,0x027B,0xE019,0x027C,-31.90354015,2.48276577,2,0.01645447,12.2116,0.01739672,1606
9,size,0.00358787956,0x20,0x000C,0x0105,0x0178,0x1FF6,0x0178,0x1FF7,1.469711787,31.96623136,1,0.01666387,4.62647,0.01702085,1665
9,angle,6.6530374,0x20,0xFEFD,0x00A8,0xE528,0x116B,0xE527,0x116A,-26.84676118,17.41411536,2,0.001340368,31.40103,0.003763287,1364
9,diff,0.273078217,0x20,0x0002,0x010F,0x003D,0x1FFF,0x003C,0x2000,0.2361559305,31.99912859,2,0.00943437,13.84463,0.01050263,1569
9,cycles,1504.65945,0x20,0xFF04,0xFE04,0xF1C8,0xE355,0xF1C8,0xE355,-14.22047512,-28.66667207,0,0.001234554,13.67553,0.002289764,1745
9,exact,74.6498899,0x20,0x0129,0x01C1,0x11A7,0x1AB0,0x11A7,0x1AB0,17.65426918,26.68945072,0,0.008403863,3.414585,0.008667334,1502
10,score,0.00409865191,0x20,0xFDFC,0x0019,0xE00B,0x018C,0xE00A,0x018C,-31.96250815,1.548571131,1,0.01735167,9.213264,0.01806257,1641
10,size,0.0035917211,0x20,0x0028,0x0203,0x027A,0x1FE6,0x027A,0x1FE7,2.477973802,31.9039127,1,0.01740011,6.337834,0.01788914,1596
10,angle,6.56982335,0x20,0xFEA0,0x0209,0xEE15,0x1A83,0xEE16,0x1A84,-17.91449279,26.51548506,2,0.003670223,32.15722,0.006151491,1366
10,diff,0.267967604,0x20,0x0003,0x0211,0x002F,0x1FFF,0x002E,0x2000,0.181471562,31.99948543,2,0.01056101,13.80436,0.01162616,1476
10,cycles,1550.42066,0x20,0xFE08,0xFC08,0xF1C8,0xE355,0xF1C8,0xE355,-14.22047512,-28.66667207,0,0.001234554,13.67553,0.002289764,1732
10,exact,75.055749,0x20,0xFE11,0x02E1,0xEE28,0x1A91,0xEE28,0x1A91,-17.84179787,26.56445461,0,0.008464246,3.431368,0.008729012,1400
11,score,0.00688778369,0x20,0xFFD1,0x0416,0xFE88,0x1FF6,0xFE90,0x1FF8,-1.436409198,31.96774513,10,0.01666387,210.2562,0.03288734,1663
11,size,0.00359283692,0x20,0x004F,0x0405,0x027A,0x1FE6,0x0273,0x1FE8,2.449545704,31.90610797,9,0.01740011,177.4488,0.03109215,1583
11,angle,42.7025102,0x20,0x007D,0x0410,0x03DA,0x1FC4,0x03D2,0x1FC5,3.81867013,31.77133548,9,0.005397346,214.9059,0.02197959,1519
11,diff,2.15755169,0x20,0x00AF,0x040C,0x055C,0x1F8B,0x0554,0x1F8E,5.329899615,31.55300572,11,0.01553939,198.1443,0.03082831,1639
11,cycles,1552.29238,0x20,0xFC10,0xF810,0xF1C8,0xE355,0xF1C8,0xE355,-14.22047512,-28.66667207,0,0.001234554,13.67553,0.002289764,1719
11,exact,37.1179529,0x20,0xFC22,0x05C2,0xEE28,0x1A91,0xEE28,0x1A91,-17.84179787,26.56445461,0,0.008464246,3.431368,0.008729012,1387
12,score,0.00775514788,0x20,0x005E,0x082D,0x0178,0x1FF6,0x0170,0x1FF8,1.435724288,31.9677759,10,0.01666387,214.6754,0.03322833,1634
12,size,0.00359303721,0x20,0x009E,0x080A,0x027A,0x1FE6,0x0273,0x1FE8,2.449545704,31.90610797,9,0.01740011,177.4488,0.03109215,1570
12,angle,53.9409543,0x20,0x023E,0x0815,0x0897,0x1ED3,0x088E,0x1ED6,8.554610585,30.83534721,12,0.004009983,238.0252,0.02237612,1324
12,diff,2.75513617,0x20,0x0156,0x0821,0x0539,0x1F91,0x0530,0x1F94,5.189396868,31.57641779,12,0.01395889,222.0409,0.03109167,1626
12,cycles,1542.92283,0x20,0xF81F,0xF01F,0xF1C8,0xE355,0xF1C7,0xE356,-14.2233269,-28.66525723,2,0.001234554,34.19537,0.003873085,1706
12,exact,18.9863519,0x20,0xF844,0x0B84,0xEE28,0x1A91,0xEE28,0x1A91,-17.84179787,26.56445461,0,0.008464246,3.431368,0.008729012,1374
13,score,0.00798506936,0x20,0x0FFE,0x0245,0x1FAF,0x0474,0x1FAF,0x047F,31.68254923,4.496228897,11,0.01560497,276.0709,0.03690674,1337
13,size,0.00359286783,0x20,0x013C,0x1014,0x027A,0x1FE6,0x0273,0x1FE8,2.449545704,31.90610797,9,0.01740011,177.4488,0.03109215,1557
13,angle,56.9229318,0x20,0xF002,0x05BD,0xE1DE,0x0AC4,0xE1E1,0x0ACF,-30.11972886,10.80749431,14,0.005611935,282.5209,0.02741139,1333
